y	x	label	showSelected1	showSelected2	showSelected3	group
1.05	0.907313642756681	0/333=0.0% false negative bases	9	McGill0013	McGill0011	16
1.05	0.907313642756681	333/333=100.0% false negative bases	9	McGill0014	McGill0004	17
1.05	0.907313642756681	0/333=0.0% false negative bases	9	McGill0014	McGill0005	18
1.05	0.907313642756681	327/333=98.2% false negative bases	9	McGill0014	McGill0006	19
1.05	0.907313642756681	55/333=16.5% false negative bases	9	McGill0014	McGill0007	20
1.05	0.907313642756681	0/333=0.0% false negative bases	9	McGill0014	McGill0008	21
1.05	0.907313642756681	15/333=4.5% false negative bases	9	McGill0014	McGill0009	22
1.05	0.907313642756681	148/333=44.4% false negative bases	9	McGill0014	McGill0010	23
1.05	0.907313642756681	1/333=0.3% false negative bases	9	McGill0014	McGill0011	24
1.05	0.907313642756681	216/333=64.9% false negative bases	9	McGill0015	McGill0004	25
1.05	0.907313642756681	0/333=0.0% false negative bases	9	McGill0015	McGill0005	26
1.05	0.907313642756681	33/333=9.9% false negative bases	9	McGill0015	McGill0006	27
1.05	0.907313642756681	5/333=1.5% false negative bases	9	McGill0015	McGill0007	28
1.05	0.907313642756681	0/333=0.0% false negative bases	9	McGill0015	McGill0008	29
1.05	0.907313642756681	0/333=0.0% false negative bases	9	McGill0015	McGill0009	30
1.05	0.907313642756681	13/333=3.9% false negative bases	9	McGill0015	McGill0010	31
1.05	0.907313642756681	0/333=0.0% false negative bases	9	McGill0015	McGill0011	32
1.05	0.907313642756681	7/333=2.1% false negative bases	9	McGill0016	McGill0004	33
1.05	0.907313642756681	0/333=0.0% false negative bases	9	McGill0016	McGill0005	34
1.05	0.907313642756681	23/333=6.9% false negative bases	9	McGill0016	McGill0006	35
1.05	0.907313642756681	0/333=0.0% false negative bases	9	McGill0016	McGill0007	36
1.05	0.907313642756681	0/333=0.0% false negative bases	9	McGill0016	McGill0008	37
1.05	0.907313642756681	0/333=0.0% false negative bases	9	McGill0016	McGill0009	38
1.05	0.907313642756681	0/333=0.0% false negative bases	9	McGill0016	McGill0010	39
1.05	0.907313642756681	0/333=0.0% false negative bases	9	McGill0016	McGill0011	40
1.05	0.907313642756681	18/333=5.4% false negative bases	13	McGill0012	McGill0004	1
1.05	0.907313642756681	4/333=1.2% false negative bases	13	McGill0012	McGill0005	2
1.05	0.907313642756681	60/333=18.0% false negative bases	13	McGill0012	McGill0006	3
1.05	0.907313642756681	0/333=0.0% false negative bases	13	McGill0012	McGill0007	4
1.05	0.907313642756681	6/333=1.8% false negative bases	13	McGill0012	McGill0008	5
1.05	0.907313642756681	1/333=0.3% false negative bases	13	McGill0012	McGill0009	6
1.05	0.907313642756681	0/333=0.0% false negative bases	13	McGill0012	McGill0010	7
1.05	0.907313642756681	0/333=0.0% false negative bases	13	McGill0012	McGill0011	8
1.05	0.907313642756681	37/333=11.1% false negative bases	13	McGill0013	McGill0004	9
1.05	0.907313642756681	0/333=0.0% false negative bases	13	McGill0013	McGill0005	10
1.05	0.907313642756681	1/333=0.3% false negative bases	13	McGill0013	McGill0006	11
1.05	0.907313642756681	0/333=0.0% false negative bases	13	McGill0013	McGill0007	12
1.05	0.907313642756681	0/333=0.0% false negative bases	13	McGill0013	McGill0008	13
1.05	0.907313642756681	0/333=0.0% false negative bases	13	McGill0013	McGill0009	14
1.05	0.907313642756681	0/333=0.0% false negative bases	13	McGill0013	McGill0010	15
1.05	0.907313642756681	0/333=0.0% false negative bases	13	McGill0013	McGill0011	16
1.05	0.907313642756681	239/333=71.8% false negative bases	13	McGill0014	McGill0004	17
1.05	0.907313642756681	0/333=0.0% false negative bases	13	McGill0014	McGill0005	18
1.05	0.907313642756681	284/333=85.3% false negative bases	13	McGill0014	McGill0006	19
1.05	0.907313642756681	39/333=11.7% false negative bases	13	McGill0014	McGill0007	20
1.05	0.907313642756681	0/333=0.0% false negative bases	13	McGill0014	McGill0008	21
1.05	0.907313642756681	25/333=7.5% false negative bases	13	McGill0014	McGill0009	22
1.05	0.907313642756681	141/333=42.3% false negative bases	13	McGill0014	McGill0010	23
1.05	0.907313642756681	1/333=0.3% false negative bases	13	McGill0014	McGill0011	24
1.05	0.907313642756681	194/333=58.3% false negative bases	13	McGill0015	McGill0004	25
1.05	0.907313642756681	0/333=0.0% false negative bases	13	McGill0015	McGill0005	26
1.05	0.907313642756681	20/333=6.0% false negative bases	13	McGill0015	McGill0006	27
1.05	0.907313642756681	4/333=1.2% false negative bases	13	McGill0015	McGill0007	28
1.05	0.907313642756681	0/333=0.0% false negative bases	13	McGill0015	McGill0008	29
1.05	0.907313642756681	0/333=0.0% false negative bases	13	McGill0015	McGill0009	30
1.05	0.907313642756681	10/333=3.0% false negative bases	13	McGill0015	McGill0010	31
1.05	0.907313642756681	0/333=0.0% false negative bases	13	McGill0015	McGill0011	32
1.05	0.907313642756681	2/333=0.6% false negative bases	13	McGill0016	McGill0004	33
1.05	0.907313642756681	0/333=0.0% false negative bases	13	McGill0016	McGill0005	34
1.05	0.907313642756681	11/333=3.3% false negative bases	13	McGill0016	McGill0006	35
1.05	0.907313642756681	0/333=0.0% false negative bases	13	McGill0016	McGill0007	36
1.05	0.907313642756681	0/333=0.0% false negative bases	13	McGill0016	McGill0008	37
1.05	0.907313642756681	0/333=0.0% false negative bases	13	McGill0016	McGill0009	38
1.05	0.907313642756681	0/333=0.0% false negative bases	13	McGill0016	McGill0010	39
1.05	0.907313642756681	0/333=0.0% false negative bases	13	McGill0016	McGill0011	40
1.05	0.907313642756681	15/333=4.5% false negative bases	17	McGill0012	McGill0004	1
1.05	0.907313642756681	3/333=0.9% false negative bases	17	McGill0012	McGill0005	2
1.05	0.907313642756681	75/333=22.5% false negative bases	17	McGill0012	McGill0006	3
1.05	0.907313642756681	0/333=0.0% false negative bases	17	McGill0012	McGill0007	4
1.05	0.907313642756681	4/333=1.2% false negative bases	17	McGill0012	McGill0008	5
1.05	0.907313642756681	1/333=0.3% false negative bases	17	McGill0012	McGill0009	6
1.05	0.907313642756681	1/333=0.3% false negative bases	17	McGill0012	McGill0010	7
1.05	0.907313642756681	0/333=0.0% false negative bases	17	McGill0012	McGill0011	8
1.05	0.907313642756681	24/333=7.2% false negative bases	17	McGill0013	McGill0004	9
1.05	0.907313642756681	0/333=0.0% false negative bases	17	McGill0013	McGill0005	10
1.05	0.907313642756681	1/333=0.3% false negative bases	17	McGill0013	McGill0006	11
1.05	0.907313642756681	0/333=0.0% false negative bases	17	McGill0013	McGill0007	12
1.05	0.907313642756681	0/333=0.0% false negative bases	17	McGill0013	McGill0008	13
1.05	0.907313642756681	0/333=0.0% false negative bases	17	McGill0013	McGill0009	14
1.05	0.907313642756681	0/333=0.0% false negative bases	17	McGill0013	McGill0010	15
1.05	0.907313642756681	0/333=0.0% false negative bases	17	McGill0013	McGill0011	16
1.05	0.907313642756681	181/333=54.4% false negative bases	17	McGill0014	McGill0004	17
1.05	0.907313642756681	0/333=0.0% false negative bases	17	McGill0014	McGill0005	18
1.05	0.907313642756681	230/333=69.1% false negative bases	17	McGill0014	McGill0006	19
1.05	0.907313642756681	30/333=9.0% false negative bases	17	McGill0014	McGill0007	20
1.05	0.907313642756681	0/333=0.0% false negative bases	17	McGill0014	McGill0008	21
1.05	0.907313642756681	38/333=11.4% false negative bases	17	McGill0014	McGill0009	22
1.05	0.907313642756681	143/333=42.9% false negative bases	17	McGill0014	McGill0010	23
1.05	0.907313642756681	1/333=0.3% false negative bases	17	McGill0014	McGill0011	24
1.05	0.907313642756681	146/333=43.8% false negative bases	17	McGill0015	McGill0004	25
1.05	0.907313642756681	0/333=0.0% false negative bases	17	McGill0015	McGill0005	26
1.05	0.907313642756681	12/333=3.6% false negative bases	17	McGill0015	McGill0006	27
1.05	0.907313642756681	3/333=0.9% false negative bases	17	McGill0015	McGill0007	28
1.05	0.907313642756681	0/333=0.0% false negative bases	17	McGill0015	McGill0008	29
1.05	0.907313642756681	0/333=0.0% false negative bases	17	McGill0015	McGill0009	30
1.05	0.907313642756681	7/333=2.1% false negative bases	17	McGill0015	McGill0010	31
1.05	0.907313642756681	0/333=0.0% false negative bases	17	McGill0015	McGill0011	32
1.05	0.907313642756681	0/333=0.0% false negative bases	17	McGill0016	McGill0004	33
1.05	0.907313642756681	0/333=0.0% false negative bases	17	McGill0016	McGill0005	34
1.05	0.907313642756681	8/333=2.4% false negative bases	17	McGill0016	McGill0006	35
1.05	0.907313642756681	0/333=0.0% false negative bases	17	McGill0016	McGill0007	36
1.05	0.907313642756681	0/333=0.0% false negative bases	17	McGill0016	McGill0008	37
1.05	0.907313642756681	0/333=0.0% false negative bases	17	McGill0016	McGill0009	38
1.05	0.907313642756681	0/333=0.0% false negative bases	17	McGill0016	McGill0010	39
1.05	0.907313642756681	0/333=0.0% false negative bases	17	McGill0016	McGill0011	40
1.05	0.907313642756681	8/333=2.4% false negative bases	21	McGill0012	McGill0004	1
1.05	0.907313642756681	2/333=0.6% false negative bases	21	McGill0012	McGill0005	2
1.05	0.907313642756681	87/333=26.1% false negative bases	21	McGill0012	McGill0006	3
1.05	0.907313642756681	0/333=0.0% false negative bases	21	McGill0012	McGill0007	4
1.05	0.907313642756681	3/333=0.9% false negative bases	21	McGill0012	McGill0008	5
1.05	0.907313642756681	0/333=0.0% false negative bases	21	McGill0012	McGill0009	6
1.05	0.907313642756681	8/333=2.4% false negative bases	21	McGill0012	McGill0010	7
1.05	0.907313642756681	0/333=0.0% false negative bases	21	McGill0012	McGill0011	8
1.05	0.907313642756681	11/333=3.3% false negative bases	21	McGill0013	McGill0004	9
1.05	0.907313642756681	0/333=0.0% false negative bases	21	McGill0013	McGill0005	10
1.05	0.907313642756681	0/333=0.0% false negative bases	21	McGill0013	McGill0006	11
1.05	0.907313642756681	0/333=0.0% false negative bases	21	McGill0013	McGill0007	12
1.05	0.907313642756681	0/333=0.0% false negative bases	21	McGill0013	McGill0008	13
1.05	0.907313642756681	0/333=0.0% false negative bases	21	McGill0013	McGill0009	14
1.05	0.907313642756681	0/333=0.0% false negative bases	21	McGill0013	McGill0010	15
1.05	0.907313642756681	0/333=0.0% false negative bases	21	McGill0013	McGill0011	16
1.05	0.907313642756681	158/333=47.4% false negative bases	21	McGill0014	McGill0004	17
1.05	0.907313642756681	3/333=0.9% false negative bases	21	McGill0014	McGill0005	18
1.05	0.907313642756681	170/333=51.1% false negative bases	21	McGill0014	McGill0006	19
1.05	0.907313642756681	22/333=6.6% false negative bases	21	McGill0014	McGill0007	20
1.05	0.907313642756681	0/333=0.0% false negative bases	21	McGill0014	McGill0008	21
1.05	0.907313642756681	47/333=14.1% false negative bases	21	McGill0014	McGill0009	22
1.05	0.907313642756681	140/333=42.0% false negative bases	21	McGill0014	McGill0010	23
1.05	0.907313642756681	1/333=0.3% false negative bases	21	McGill0014	McGill0011	24
1.05	0.907313642756681	126/333=37.8% false negative bases	21	McGill0015	McGill0004	25
1.05	0.907313642756681	0/333=0.0% false negative bases	21	McGill0015	McGill0005	26
1.05	0.907313642756681	9/333=2.7% false negative bases	21	McGill0015	McGill0006	27
1.05	0.907313642756681	2/333=0.6% false negative bases	21	McGill0015	McGill0007	28
1.05	0.907313642756681	0/333=0.0% false negative bases	21	McGill0015	McGill0008	29
1.05	0.907313642756681	0/333=0.0% false negative bases	21	McGill0015	McGill0009	30
1.05	0.907313642756681	6/333=1.8% false negative bases	21	McGill0015	McGill0010	31
1.05	0.907313642756681	0/333=0.0% false negative bases	21	McGill0015	McGill0011	32
1.05	0.907313642756681	0/333=0.0% false negative bases	21	McGill0016	McGill0004	33
1.05	0.907313642756681	0/333=0.0% false negative bases	21	McGill0016	McGill0005	34
1.05	0.907313642756681	5/333=1.5% false negative bases	21	McGill0016	McGill0006	35
1.05	0.907313642756681	0/333=0.0% false negative bases	21	McGill0016	McGill0007	36
1.05	0.907313642756681	0/333=0.0% false negative bases	21	McGill0016	McGill0008	37
1.05	0.907313642756681	0/333=0.0% false negative bases	21	McGill0016	McGill0009	38
1.05	0.907313642756681	0/333=0.0% false negative bases	21	McGill0016	McGill0010	39
1.05	0.907313642756681	0/333=0.0% false negative bases	21	McGill0016	McGill0011	40
1.05	0.907313642756681	6/333=1.8% false negative bases	25	McGill0012	McGill0004	1
1.05	0.907313642756681	2/333=0.6% false negative bases	25	McGill0012	McGill0005	2
1.05	0.907313642756681	85/333=25.5% false negative bases	25	McGill0012	McGill0006	3
1.05	0.907313642756681	0/333=0.0% false negative bases	25	McGill0012	McGill0007	4
1.05	0.907313642756681	3/333=0.9% false negative bases	25	McGill0012	McGill0008	5
1.05	0.907313642756681	0/333=0.0% false negative bases	25	McGill0012	McGill0009	6
1.05	0.907313642756681	5/333=1.5% false negative bases	25	McGill0012	McGill0010	7
1.05	0.907313642756681	0/333=0.0% false negative bases	25	McGill0012	McGill0011	8
1.05	0.907313642756681	3/333=0.9% false negative bases	25	McGill0013	McGill0004	9
1.05	0.907313642756681	0/333=0.0% false negative bases	25	McGill0013	McGill0005	10
1.05	0.907313642756681	0/333=0.0% false negative bases	25	McGill0013	McGill0006	11
1.05	0.907313642756681	0/333=0.0% false negative bases	25	McGill0013	McGill0007	12
1.05	0.907313642756681	0/333=0.0% false negative bases	25	McGill0013	McGill0008	13
1.05	0.907313642756681	0/333=0.0% false negative bases	25	McGill0013	McGill0009	14
1.05	0.907313642756681	0/333=0.0% false negative bases	25	McGill0013	McGill0010	15
1.05	0.907313642756681	0/333=0.0% false negative bases	25	McGill0013	McGill0011	16
1.05	0.907313642756681	123/333=36.9% false negative bases	25	McGill0014	McGill0004	17
1.05	0.907313642756681	11/333=3.3% false negative bases	25	McGill0014	McGill0005	18
1.05	0.907313642756681	140/333=42.0% false negative bases	25	McGill0014	McGill0006	19
1.05	0.907313642756681	10/333=3.0% false negative bases	25	McGill0014	McGill0007	20
1.05	0.907313642756681	0/333=0.0% false negative bases	25	McGill0014	McGill0008	21
1.05	0.907313642756681	29/333=8.7% false negative bases	25	McGill0014	McGill0009	22
1.05	0.907313642756681	69/333=20.7% false negative bases	25	McGill0014	McGill0010	23
1.05	0.907313642756681	1/333=0.3% false negative bases	25	McGill0014	McGill0011	24
1.05	0.907313642756681	117/333=35.1% false negative bases	25	McGill0015	McGill0004	25
1.05	0.907313642756681	0/333=0.0% false negative bases	25	McGill0015	McGill0005	26
1.05	0.907313642756681	8/333=2.4% false negative bases	25	McGill0015	McGill0006	27
1.05	0.907313642756681	2/333=0.6% false negative bases	25	McGill0015	McGill0007	28
1.05	0.907313642756681	0/333=0.0% false negative bases	25	McGill0015	McGill0008	29
1.05	0.907313642756681	0/333=0.0% false negative bases	25	McGill0015	McGill0009	30
1.05	0.907313642756681	5/333=1.5% false negative bases	25	McGill0015	McGill0010	31
1.05	0.907313642756681	0/333=0.0% false negative bases	25	McGill0015	McGill0011	32
1.05	0.907313642756681	0/333=0.0% false negative bases	25	McGill0016	McGill0004	33
1.05	0.907313642756681	0/333=0.0% false negative bases	25	McGill0016	McGill0005	34
1.05	0.907313642756681	4/333=1.2% false negative bases	25	McGill0016	McGill0006	35
1.05	0.907313642756681	0/333=0.0% false negative bases	25	McGill0016	McGill0007	36
1.05	0.907313642756681	1/333=0.3% false negative bases	25	McGill0016	McGill0008	37
1.05	0.907313642756681	0/333=0.0% false negative bases	25	McGill0016	McGill0009	38
1.05	0.907313642756681	0/333=0.0% false negative bases	25	McGill0016	McGill0010	39
1.05	0.907313642756681	0/333=0.0% false negative bases	25	McGill0016	McGill0011	40
1.05	0.907313642756681	0/333=0.0% false negative bases	29	McGill0012	McGill0004	1
1.05	0.907313642756681	1/333=0.3% false negative bases	29	McGill0012	McGill0005	2
1.05	0.907313642756681	60/333=18.0% false negative bases	29	McGill0012	McGill0006	3
1.05	0.907313642756681	0/333=0.0% false negative bases	29	McGill0012	McGill0007	4
1.05	0.907313642756681	2/333=0.6% false negative bases	29	McGill0012	McGill0008	5
1.05	0.907313642756681	0/333=0.0% false negative bases	29	McGill0012	McGill0009	6
1.05	0.907313642756681	5/333=1.5% false negative bases	29	McGill0012	McGill0010	7
1.05	0.907313642756681	0/333=0.0% false negative bases	29	McGill0012	McGill0011	8
1.05	0.907313642756681	0/333=0.0% false negative bases	29	McGill0013	McGill0004	9
1.05	0.907313642756681	0/333=0.0% false negative bases	29	McGill0013	McGill0005	10
1.05	0.907313642756681	0/333=0.0% false negative bases	29	McGill0013	McGill0006	11
1.05	0.907313642756681	0/333=0.0% false negative bases	29	McGill0013	McGill0007	12
1.05	0.907313642756681	0/333=0.0% false negative bases	29	McGill0013	McGill0008	13
1.05	0.907313642756681	0/333=0.0% false negative bases	29	McGill0013	McGill0009	14
1.05	0.907313642756681	0/333=0.0% false negative bases	29	McGill0013	McGill0010	15
1.05	0.907313642756681	0/333=0.0% false negative bases	29	McGill0013	McGill0011	16
1.05	0.907313642756681	93/333=27.9% false negative bases	29	McGill0014	McGill0004	17
1.05	0.907313642756681	11/333=3.3% false negative bases	29	McGill0014	McGill0005	18
1.05	0.907313642756681	114/333=34.2% false negative bases	29	McGill0014	McGill0006	19
1.05	0.907313642756681	4/333=1.2% false negative bases	29	McGill0014	McGill0007	20
1.05	0.907313642756681	0/333=0.0% false negative bases	29	McGill0014	McGill0008	21
1.05	0.907313642756681	18/333=5.4% false negative bases	29	McGill0014	McGill0009	22
1.05	0.907313642756681	44/333=13.2% false negative bases	29	McGill0014	McGill0010	23
1.05	0.907313642756681	1/333=0.3% false negative bases	29	McGill0014	McGill0011	24
1.05	0.907313642756681	110/333=33.0% false negative bases	29	McGill0015	McGill0004	25
1.05	0.907313642756681	0/333=0.0% false negative bases	29	McGill0015	McGill0005	26
1.05	0.907313642756681	8/333=2.4% false negative bases	29	McGill0015	McGill0006	27
1.05	0.907313642756681	2/333=0.6% false negative bases	29	McGill0015	McGill0007	28
1.05	0.907313642756681	0/333=0.0% false negative bases	29	McGill0015	McGill0008	29
1.05	0.907313642756681	0/333=0.0% false negative bases	29	McGill0015	McGill0009	30
1.05	0.907313642756681	5/333=1.5% false negative bases	29	McGill0015	McGill0010	31
1.05	0.907313642756681	0/333=0.0% false negative bases	29	McGill0015	McGill0011	32
1.05	0.907313642756681	0/333=0.0% false negative bases	29	McGill0016	McGill0004	33
1.05	0.907313642756681	0/333=0.0% false negative bases	29	McGill0016	McGill0005	34
1.05	0.907313642756681	3/333=0.9% false negative bases	29	McGill0016	McGill0006	35
1.05	0.907313642756681	0/333=0.0% false negative bases	29	McGill0016	McGill0007	36
1.05	0.907313642756681	1/333=0.3% false negative bases	29	McGill0016	McGill0008	37
1.05	0.907313642756681	0/333=0.0% false negative bases	29	McGill0016	McGill0009	38
1.05	0.907313642756681	0/333=0.0% false negative bases	29	McGill0016	McGill0010	39
1.05	0.907313642756681	0/333=0.0% false negative bases	29	McGill0016	McGill0011	40
1.05	0.907313642756681	0/333=0.0% false negative bases	34	McGill0012	McGill0004	1
1.05	0.907313642756681	1/333=0.3% false negative bases	34	McGill0012	McGill0005	2
1.05	0.907313642756681	50/333=15.0% false negative bases	34	McGill0012	McGill0006	3
1.05	0.907313642756681	0/333=0.0% false negative bases	34	McGill0012	McGill0007	4
1.05	0.907313642756681	1/333=0.3% false negative bases	34	McGill0012	McGill0008	5
1.05	0.907313642756681	0/333=0.0% false negative bases	34	McGill0012	McGill0009	6
1.05	0.907313642756681	3/333=0.9% false negative bases	34	McGill0012	McGill0010	7
1.05	0.907313642756681	0/333=0.0% false negative bases	34	McGill0012	McGill0011	8
1.05	0.907313642756681	0/333=0.0% false negative bases	34	McGill0013	McGill0004	9
1.05	0.907313642756681	0/333=0.0% false negative bases	34	McGill0013	McGill0005	10
1.05	0.907313642756681	0/333=0.0% false negative bases	34	McGill0013	McGill0006	11
1.05	0.907313642756681	0/333=0.0% false negative bases	34	McGill0013	McGill0007	12
